@RELATION devices
@ATTRIBUTE sensor_id REAL
@ATTRIBUTE data REAL
@ATTRIBUTE microstamp REAL
@ATTRIBUTE device_microstamp REAL
@ATTRIBUTE class {microwave, tv}
@DATA
54,-2,1414370223903494,1414370223903494,tv
54,0,1414370223903911,1414370223903911,tv
54,0,1414370223904328,1414370223904328,tv
54,-1,1414370223904744,1414370223904744,tv
54,-1,1414370223905161,1414370223905161,tv
54,6,1414370223905578,1414370223905578,tv
54,0,1414370223905995,1414370223905995,tv
54,6,1414370223906412,1414370223906412,tv
54,4,1414370223906828,1414370223906828,tv
54,-3,1414370223907245,1414370223907245,tv
54,-5,1414370223907662,1414370223907662,tv
54,-2,1414370223908078,1414370223908078,tv
54,1,1414370223908495,1414370223908495,tv
54,3,1414370223908912,1414370223908912,tv
54,-3,1414370223909329,1414370223909329,tv
54,-2,1414370223909746,1414370223909746,tv
54,6,1414370223910162,1414370223910162,tv
54,0,1414370223910579,1414370223910579,tv
54,1,1414370223910996,1414370223910996,tv
54,3,1414370223911412,1414370223911412,tv
54,4,1414370223911829,1414370223911829,tv
54,3,1414370223912246,1414370223912246,tv
54,7,1414370223912663,1414370223912663,tv
54,5,1414370223913080,1414370223913080,tv
54,-4,1414370223913496,1414370223913496,tv
54,4,1414370223913913,1414370223913913,tv
54,3,1414370223914330,1414370223914330,tv
54,-1,1414370223914746,1414370223914746,tv
54,-2,1414370223915163,1414370223915163,tv
54,7,1414370223915580,1414370223915580,tv
54,-1,1414370223915997,1414370223915997,tv
54,1,1414370223916414,1414370223916414,tv
54,-2,1414370223916830,1414370223916830,tv
54,-4,1414370223917247,1414370223917247,tv
54,3,1414370223917664,1414370223917664,tv
54,2,1414370223918080,1414370223918080,tv
54,-2,1414370223918497,1414370223918497,tv
54,-1,1414370223918914,1414370223918914,tv
54,-4,1414370223919331,1414370223919331,tv
54,1,1414370223919748,1414370223919748,tv
54,2,1414370223920164,1414370223920164,tv
54,-3,1414370223920581,1414370223920581,tv
54,-4,1414370223920998,1414370223920998,tv
54,-3,1414370223921414,1414370223921414,tv
54,-4,1414370223921831,1414370223921831,tv
54,-4,1414370223922248,1414370223922248,tv
54,1,1414370223922665,1414370223922665,tv
54,3,1414370223923082,1414370223923082,tv
54,0,1414370223923498,1414370223923498,tv
54,-2,1414370223923915,1414370223923915,tv
54,1,1414370223924332,1414370223924332,tv
54,4,1414370223924748,1414370223924748,tv
54,-1,1414370223925165,1414370223925165,tv
54,4,1414370223925582,1414370223925582,tv
54,-4,1414370223925999,1414370223925999,tv
54,-4,1414370223926416,1414370223926416,tv
54,2,1414370223926832,1414370223926832,tv
54,0,1414370223927249,1414370223927249,tv
54,0,1414370223927666,1414370223927666,tv
54,7,1414370223928082,1414370223928082,tv
54,2,1414370223928499,1414370223928499,tv
54,-3,1414370223928916,1414370223928916,tv
54,2,1414370223929333,1414370223929333,tv
54,5,1414370223929750,1414370223929750,tv
54,2,1414370223930166,1414370223930166,tv
54,2,1414370223930583,1414370223930583,tv
54,7,1414370223931000,1414370223931000,tv
54,0,1414370223931416,1414370223931416,tv
54,-2,1414370223931833,1414370223931833,tv
54,5,1414370223932250,1414370223932250,tv
54,0,1414370223932667,1414370223932667,tv
54,-4,1414370223933084,1414370223933084,tv
54,3,1414370223933500,1414370223933500,tv
54,-4,1414370223933917,1414370223933917,tv
54,2,1414370223934334,1414370223934334,tv
54,4,1414370223934750,1414370223934750,tv
54,0,1414370223935167,1414370223935167,tv
54,-4,1414370224061060,1414370224061060,tv
54,-4,1414370224061477,1414370224061477,tv
54,-4,1414370224061894,1414370224061894,tv
54,4,1414370224062310,1414370224062310,tv
54,2,1414370224062727,1414370224062727,tv
54,0,1414370224063144,1414370224063144,tv
54,-7,1414370224063560,1414370224063560,tv
54,0,1414370224063977,1414370224063977,tv
54,8,1414370224064394,1414370224064394,tv
54,-2,1414370224064811,1414370224064811,tv
54,-3,1414370224065228,1414370224065228,tv
54,0,1414370224065644,1414370224065644,tv
54,3,1414370224066061,1414370224066061,tv
54,3,1414370224066478,1414370224066478,tv
54,4,1414370224066894,1414370224066894,tv
54,4,1414370224067311,1414370224067311,tv
54,5,1414370224067728,1414370224067728,tv
54,1,1414370224068145,1414370224068145,tv
54,9,1414370224068562,1414370224068562,tv
54,-4,1414370224068978,1414370224068978,tv
54,-7,1414370224069395,1414370224069395,tv
54,-4,1414370224069812,1414370224069812,tv
54,5,1414370224070228,1414370224070228,tv
54,0,1414370224070645,1414370224070645,tv
54,2,1414370224071062,1414370224071062,tv
54,7,1414370224071479,1414370224071479,tv
54,5,1414370224071896,1414370224071896,tv
54,4,1414370224072312,1414370224072312,tv
54,4,1414370224072729,1414370224072729,tv
54,-3,1414370224073146,1414370224073146,tv
54,0,1414370224073562,1414370224073562,tv
54,3,1414370224073979,1414370224073979,tv
54,0,1414370224074396,1414370224074396,tv
54,-4,1414370224074813,1414370224074813,tv
54,3,1414370224075230,1414370224075230,tv
54,4,1414370224075646,1414370224075646,tv
54,0,1414370224076063,1414370224076063,tv
54,-1,1414370224076480,1414370224076480,tv
54,2,1414370224076896,1414370224076896,tv
54,1,1414370224077313,1414370224077313,tv
54,-4,1414370224077730,1414370224077730,tv
54,-3,1414370224078147,1414370224078147,tv
54,-5,1414370224078564,1414370224078564,tv
54,2,1414370224078980,1414370224078980,tv
54,-3,1414370224079397,1414370224079397,tv
54,4,1414370224079814,1414370224079814,tv
54,-4,1414370224080230,1414370224080230,tv
54,-5,1414370224080647,1414370224080647,tv
54,-4,1414370224081064,1414370224081064,tv
54,2,1414370224081481,1414370224081481,tv
54,0,1414370224081898,1414370224081898,tv
54,2,1414370224082314,1414370224082314,tv
54,-6,1414370224082731,1414370224082731,tv
54,1,1414370224083148,1414370224083148,tv
54,1,1414370224083564,1414370224083564,tv
54,-3,1414370224083981,1414370224083981,tv
54,0,1414370224084398,1414370224084398,tv
54,-3,1414370224084815,1414370224084815,tv
54,0,1414370224085232,1414370224085232,tv
54,4,1414370224085648,1414370224085648,tv
54,4,1414370224086065,1414370224086065,tv
54,7,1414370224086482,1414370224086482,tv
54,3,1414370224086898,1414370224086898,tv
54,4,1414370224087315,1414370224087315,tv
54,3,1414370224087732,1414370224087732,tv
54,9,1414370224088149,1414370224088149,tv
54,5,1414370224088566,1414370224088566,tv
54,4,1414370224088982,1414370224088982,tv
54,1,1414370224089399,1414370224089399,tv
54,6,1414370224089816,1414370224089816,tv
54,0,1414370224090232,1414370224090232,tv
54,3,1414370224090649,1414370224090649,tv
54,-2,1414370224091066,1414370224091066,tv
54,4,1414370224091483,1414370224091483,tv
54,-3,1414370224091900,1414370224091900,tv
54,2,1414370224092316,1414370224092316,tv
54,1,1414370224092733,1414370224092733,tv
54,0,1414370224093150,1414370224093150,tv
54,1,1414370224093566,1414370224093566,tv
54,0,1414370224093983,1414370224093983,tv
54,-4,1414370224094400,1414370224094400,tv
54,-4,1414370224094817,1414370224094817,tv
54,3,1414370224095234,1414370224095234,tv
54,2,1414370224095650,1414370224095650,tv
54,-1,1414370224096067,1414370224096067,tv
54,-4,1414370224096484,1414370224096484,tv
54,-7,1414370224096900,1414370224096900,tv
54,-1,1414370224097317,1414370224097317,tv
54,-3,1414370224097734,1414370224097734,tv
54,-2,1414370224098151,1414370224098151,tv
54,-1,1414370224098568,1414370224098568,tv
54,6,1414370224098984,1414370224098984,tv
54,1,1414370224099401,1414370224099401,tv
54,3,1414370224099818,1414370224099818,tv
54,-2,1414370224100234,1414370224100234,tv
54,2,1414370224100651,1414370224100651,tv
54,2,1414370224101068,1414370224101068,tv
54,-2,1414370224101485,1414370224101485,tv
54,-4,1414370224101902,1414370224101902,tv
54,-1,1414370224102318,1414370224102318,tv
54,5,1414370224102735,1414370224102735,tv
54,4,1414370224103152,1414370224103152,tv
54,7,1414370224103568,1414370224103568,tv
54,1,1414370224103985,1414370224103985,tv
54,5,1414370224104402,1414370224104402,tv
54,0,1414370224104819,1414370224104819,tv
54,5,1414370224105236,1414370224105236,tv
54,0,1414370224105652,1414370224105652,tv
54,3,1414370224106069,1414370224106069,tv
54,4,1414370224106486,1414370224106486,tv
54,5,1414370224106902,1414370224106902,tv
54,-3,1414370224107319,1414370224107319,tv
54,-4,1414370224107736,1414370224107736,tv
54,-6,1414370224108153,1414370224108153,tv
54,-7,1414370224108570,1414370224108570,tv
54,-2,1414370224108986,1414370224108986,tv
54,1,1414370224109403,1414370224109403,tv
54,-3,1414370224109820,1414370224109820,tv
54,4,1414370224110236,1414370224110236,tv
54,-1,1414370224110653,1414370224110653,tv
54,-4,1414370224111070,1414370224111070,tv
54,5,1414370224111487,1414370224111487,tv
54,0,1414370224111904,1414370224111904,tv
54,-3,1414370224112320,1414370224112320,tv
54,1,1414370224112737,1414370224112737,tv
54,3,1414370224113154,1414370224113154,tv
54,-4,1414370224113570,1414370224113570,tv
54,-4,1414370224113987,1414370224113987,tv
54,0,1414370224114404,1414370224114404,tv
54,-1,1414370224114821,1414370224114821,tv
54,1,1414370224115238,1414370224115238,tv
54,1,1414370224115654,1414370224115654,tv
54,0,1414370224116071,1414370224116071,tv
54,0,1414370224116488,1414370224116488,tv
54,3,1414370224116904,1414370224116904,tv
54,0,1414370224117321,1414370224117321,tv
54,0,1414370224117738,1414370224117738,tv
54,1,1414370224118155,1414370224118155,tv
54,0,1414370224118572,1414370224118572,tv
54,0,1414370224118988,1414370224118988,tv
54,0,1414370224119405,1414370224119405,tv
54,3,1414370224119822,1414370224119822,tv
54,-1,1414370224120238,1414370224120238,tv
54,-2,1414370224120655,1414370224120655,tv
54,-3,1414370224121072,1414370224121072,tv
54,5,1414370224121489,1414370224121489,tv
54,1,1414370224121906,1414370224121906,tv
54,-3,1414370224122322,1414370224122322,tv
54,0,1414370224122739,1414370224122739,tv
54,3,1414370224123156,1414370224123156,tv
54,0,1414370224123572,1414370224123572,tv
54,2,1414370224123989,1414370224123989,tv
54,-2,1414370224124406,1414370224124406,tv
54,-1,1414370224124823,1414370224124823,tv
54,4,1414370224125240,1414370224125240,tv
54,4,1414370224125656,1414370224125656,tv
54,-3,1414370224126073,1414370224126073,tv
54,2,1414370224126490,1414370224126490,tv
54,-6,1414370224126906,1414370224126906,tv
54,4,1414370224127323,1414370224127323,tv
54,-2,1414370224127740,1414370224127740,tv
54,-3,1414370224128157,1414370224128157,tv
54,-4,1414370224128574,1414370224128574,tv
54,-4,1414370224128990,1414370224128990,tv
54,-3,1414370224129407,1414370224129407,tv
54,5,1414370224129824,1414370224129824,tv
54,0,1414370224130240,1414370224130240,tv
54,-3,1414370224130657,1414370224130657,tv
54,-11,1414370224131074,1414370224131074,tv
54,1,1414370224131491,1414370224131491,tv
54,-3,1414370224131908,1414370224131908,tv
54,3,1414370224132324,1414370224132324,tv
54,2,1414370224132741,1414370224132741,tv
54,4,1414370224133158,1414370224133158,tv
54,5,1414370224133574,1414370224133574,tv
54,5,1414370224133991,1414370224133991,tv
54,-1,1414370224134408,1414370224134408,tv
54,-4,1414370224134825,1414370224134825,tv
54,0,1414370224135242,1414370224135242,tv
54,1,1414370224135658,1414370224135658,tv
54,-2,1414370224136075,1414370224136075,tv
54,5,1414370224136492,1414370224136492,tv
54,4,1414370224136908,1414370224136908,tv
54,-2,1414370224137325,1414370224137325,tv
54,-1,1414370224137742,1414370224137742,tv
54,3,1414370224138159,1414370224138159,tv
54,-1,1414370224138576,1414370224138576,tv
54,2,1414370224138992,1414370224138992,tv
54,1,1414370224139409,1414370224139409,tv
54,5,1414370224139826,1414370224139826,tv
54,1,1414370224140242,1414370224140242,tv
54,3,1414370224140659,1414370224140659,tv
54,7,1414370224141076,1414370224141076,tv
54,1,1414370224141493,1414370224141493,tv
54,0,1414370224141910,1414370224141910,tv
54,4,1414370224142326,1414370224142326,tv
54,1,1414370224142743,1414370224142743,tv
54,4,1414370224143160,1414370224143160,tv
54,0,1414370224143576,1414370224143576,tv
54,0,1414370224143993,1414370224143993,tv
54,-3,1414370224266312,1414370224266312,tv
54,0,1414370224266729,1414370224266729,tv
54,0,1414370224267146,1414370224267146,tv
54,1,1414370224267562,1414370224267562,tv
54,-4,1414370224267979,1414370224267979,tv
54,-4,1414370224268396,1414370224268396,tv
54,2,1414370224268812,1414370224268812,tv
54,8,1414370224269229,1414370224269229,tv
54,-3,1414370224269646,1414370224269646,tv
54,-4,1414370224270063,1414370224270063,tv
54,0,1414370224270480,1414370224270480,tv
54,0,1414370224270896,1414370224270896,tv
54,2,1414370224271313,1414370224271313,tv
54,-3,1414370224271730,1414370224271730,tv
54,1,1414370224272146,1414370224272146,tv
54,-1,1414370224272563,1414370224272563,tv
54,-3,1414370224272980,1414370224272980,tv
54,-3,1414370224273397,1414370224273397,tv
54,0,1414370224273814,1414370224273814,tv
54,1,1414370224274230,1414370224274230,tv
54,-4,1414370224274647,1414370224274647,tv
54,5,1414370224275064,1414370224275064,tv
54,9,1414370224275480,1414370224275480,tv
54,0,1414370224275897,1414370224275897,tv
54,5,1414370224276314,1414370224276314,tv
54,4,1414370224276731,1414370224276731,tv
54,-3,1414370224277148,1414370224277148,tv
54,5,1414370224277564,1414370224277564,tv
54,-7,1414370224277981,1414370224277981,tv
54,-1,1414370224278398,1414370224278398,tv
54,2,1414370224278814,1414370224278814,tv
54,-2,1414370224279231,1414370224279231,tv
54,-2,1414370224279648,1414370224279648,tv
54,-2,1414370224280065,1414370224280065,tv
54,-1,1414370224280482,1414370224280482,tv
54,0,1414370224280898,1414370224280898,tv
54,4,1414370224281315,1414370224281315,tv
54,0,1414370224281732,1414370224281732,tv
54,3,1414370224282148,1414370224282148,tv
54,9,1414370224282565,1414370224282565,tv
54,-2,1414370224282982,1414370224282982,tv
54,5,1414370224283399,1414370224283399,tv
54,-4,1414370224283816,1414370224283816,tv
54,0,1414370224284232,1414370224284232,tv
54,-3,1414370224284649,1414370224284649,tv
54,0,1414370224285066,1414370224285066,tv
54,0,1414370224285482,1414370224285482,tv
54,-3,1414370224285899,1414370224285899,tv
54,-4,1414370224286316,1414370224286316,tv
54,5,1414370224286733,1414370224286733,tv
54,-4,1414370224287150,1414370224287150,tv
54,-4,1414370224287566,1414370224287566,tv
54,0,1414370224287983,1414370224287983,tv
54,-2,1414370224288400,1414370224288400,tv
54,5,1414370224288816,1414370224288816,tv
54,3,1414370224289233,1414370224289233,tv
54,0,1414370224289650,1414370224289650,tv
54,-4,1414370224290067,1414370224290067,tv
54,-4,1414370224290484,1414370224290484,tv
54,-4,1414370224290900,1414370224290900,tv
54,2,1414370224291317,1414370224291317,tv
54,0,1414370224291734,1414370224291734,tv
54,4,1414370224292150,1414370224292150,tv
54,0,1414370224292567,1414370224292567,tv
54,1,1414370224292984,1414370224292984,tv
54,5,1414370224293401,1414370224293401,tv
54,-2,1414370224293818,1414370224293818,tv
54,5,1414370224294234,1414370224294234,tv
54,4,1414370224294651,1414370224294651,tv
54,5,1414370224295068,1414370224295068,tv
54,6,1414370224295484,1414370224295484,tv
54,5,1414370224295901,1414370224295901,tv
54,1,1414370224296318,1414370224296318,tv
54,-2,1414370224296735,1414370224296735,tv
54,4,1414370224297152,1414370224297152,tv
54,5,1414370224297568,1414370224297568,tv
54,0,1414370224297985,1414370224297985,tv
54,4,1414370224298402,1414370224298402,tv
54,3,1414370224298818,1414370224298818,tv
54,0,1414370224299235,1414370224299235,tv
54,4,1414370224299652,1414370224299652,tv
54,-4,1414370224300069,1414370224300069,tv
54,1,1414370224300486,1414370224300486,tv
54,0,1414370224300902,1414370224300902,tv
54,0,1414370224301319,1414370224301319,tv
54,0,1414370224301736,1414370224301736,tv
54,0,1414370224302152,1414370224302152,tv
54,-1,1414370224302569,1414370224302569,tv
54,-4,1414370224302986,1414370224302986,tv
54,0,1414370224303403,1414370224303403,tv
54,3,1414370224303820,1414370224303820,tv
54,0,1414370224304236,1414370224304236,tv
54,2,1414370224304653,1414370224304653,tv
54,2,1414370224305070,1414370224305070,tv
54,-3,1414370224305486,1414370224305486,tv
54,-4,1414370224305903,1414370224305903,tv
54,4,1414370224306320,1414370224306320,tv
54,1,1414370224306737,1414370224306737,tv
54,4,1414370224307154,1414370224307154,tv
54,3,1414370224307570,1414370224307570,tv
54,-2,1414370224307987,1414370224307987,tv
54,0,1414370224308404,1414370224308404,tv
54,0,1414370224308820,1414370224308820,tv
54,0,1414370224309237,1414370224309237,tv
54,5,1414370224309654,1414370224309654,tv
54,-3,1414370224310071,1414370224310071,tv
54,5,1414370224310488,1414370224310488,tv
54,4,1414370224310904,1414370224310904,tv
54,4,1414370224311321,1414370224311321,tv
54,1,1414370224311738,1414370224311738,tv
54,-2,1414370224312154,1414370224312154,tv
54,0,1414370224312571,1414370224312571,tv
54,3,1414370224312988,1414370224312988,tv
54,-4,1414370224313405,1414370224313405,tv
54,-2,1414370224313822,1414370224313822,tv
54,4,1414370224314238,1414370224314238,tv
54,3,1414370224314655,1414370224314655,tv
54,-3,1414370224315072,1414370224315072,tv
54,-3,1414370224315488,1414370224315488,tv
54,-2,1414370224315905,1414370224315905,tv
54,4,1414370224316322,1414370224316322,tv
54,4,1414370224316739,1414370224316739,tv
54,-7,1414370224317156,1414370224317156,tv
54,-4,1414370224317572,1414370224317572,tv
54,5,1414370224317989,1414370224317989,tv
54,-4,1414370224318406,1414370224318406,tv
54,4,1414370224318822,1414370224318822,tv
54,3,1414370224319239,1414370224319239,tv
54,6,1414370224319656,1414370224319656,tv
54,-10,1414370224320073,1414370224320073,tv
54,3,1414370224320490,1414370224320490,tv
54,0,1414370224320906,1414370224320906,tv
54,1,1414370224321323,1414370224321323,tv
54,0,1414370224321740,1414370224321740,tv
54,-3,1414370224322156,1414370224322156,tv
54,0,1414370224322573,1414370224322573,tv
54,-2,1414370224322990,1414370224322990,tv
54,2,1414370224323407,1414370224323407,tv
54,5,1414370224323824,1414370224323824,tv
54,0,1414370224324240,1414370224324240,tv
54,3,1414370224324657,1414370224324657,tv
54,0,1414370224325074,1414370224325074,tv
54,7,1414370224325490,1414370224325490,tv
54,4,1414370224325907,1414370224325907,tv
54,4,1414370224326324,1414370224326324,tv
54,7,1414370224326741,1414370224326741,tv
54,3,1414370224327158,1414370224327158,tv
54,3,1414370224327574,1414370224327574,tv
54,0,1414370224327991,1414370224327991,tv
54,2,1414370224328408,1414370224328408,tv
54,-3,1414370224328824,1414370224328824,tv
54,-4,1414370224329241,1414370224329241,tv
54,-4,1414370224329658,1414370224329658,tv
54,0,1414370224330075,1414370224330075,tv
54,5,1414370224330492,1414370224330492,tv
54,0,1414370224330908,1414370224330908,tv
54,-1,1414370224331325,1414370224331325,tv
54,-1,1414370224331742,1414370224331742,tv
54,0,1414370224332158,1414370224332158,tv
54,-4,1414370224332575,1414370224332575,tv
54,4,1414370224332992,1414370224332992,tv
54,-3,1414370224333409,1414370224333409,tv
54,5,1414370224333826,1414370224333826,tv
54,-1,1414370224334242,1414370224334242,tv
54,2,1414370224334659,1414370224334659,tv
54,0,1414370224335076,1414370224335076,tv
54,-3,1414370224335492,1414370224335492,tv
54,4,1414370224335909,1414370224335909,tv
54,0,1414370224336326,1414370224336326,tv
54,-3,1414370224336743,1414370224336743,tv
54,0,1414370224337160,1414370224337160,tv
54,1,1414370224337576,1414370224337576,tv
54,0,1414370224337993,1414370224337993,tv
54,4,1414370224338410,1414370224338410,tv
54,8,1414370224338826,1414370224338826,tv
54,-2,1414370224339243,1414370224339243,tv
54,0,1414370224339660,1414370224339660,tv
54,-4,1414370224340077,1414370224340077,tv
54,1,1414370224340494,1414370224340494,tv
54,-4,1414370224340910,1414370224340910,tv
54,2,1414370224341327,1414370224341327,tv
54,3,1414370224341744,1414370224341744,tv
54,0,1414370224342160,1414370224342160,tv
54,3,1414370224342577,1414370224342577,tv
54,3,1414370224342994,1414370224342994,tv
54,-4,1414370224343411,1414370224343411,tv
54,0,1414370224343828,1414370224343828,tv
54,6,1414370224344244,1414370224344244,tv
54,6,1414370224344661,1414370224344661,tv
54,0,1414370224345078,1414370224345078,tv
54,1,1414370224345494,1414370224345494,tv
54,-6,1414370224345911,1414370224345911,tv
54,-4,1414370224346328,1414370224346328,tv
54,1,1414370224346745,1414370224346745,tv
54,7,1414370224347162,1414370224347162,tv
54,5,1414370224347578,1414370224347578,tv
54,-2,1414370224347995,1414370224347995,tv
54,0,1414370224348412,1414370224348412,tv
54,9,1414370224348828,1414370224348828,tv
54,-2,1414370224349245,1414370224349245,tv
54,-6,1414370224525390,1414370224525390,tv
54,1,1414370224525807,1414370224525807,tv
54,-4,1414370224526224,1414370224526224,tv
54,-4,1414370224526640,1414370224526640,tv
54,-5,1414370224527057,1414370224527057,tv
54,-3,1414370224527474,1414370224527474,tv
54,-4,1414370224527890,1414370224527890,tv
54,-4,1414370224528307,1414370224528307,tv
54,3,1414370224528724,1414370224528724,tv
54,0,1414370224529141,1414370224529141,tv
54,0,1414370224529558,1414370224529558,tv
54,2,1414370224529974,1414370224529974,tv
54,0,1414370224530391,1414370224530391,tv
54,4,1414370224530808,1414370224530808,tv
54,1,1414370224531224,1414370224531224,tv
54,-4,1414370224531641,1414370224531641,tv
54,0,1414370224532058,1414370224532058,tv
54,2,1414370224532475,1414370224532475,tv
54,-1,1414370224532892,1414370224532892,tv
54,4,1414370224533308,1414370224533308,tv
54,-3,1414370224533725,1414370224533725,tv
54,4,1414370224534142,1414370224534142,tv
54,7,1414370224534558,1414370224534558,tv
54,-3,1414370224534975,1414370224534975,tv
54,0,1414370224535392,1414370224535392,tv
54,-4,1414370224535809,1414370224535809,tv
54,4,1414370224536226,1414370224536226,tv
54,4,1414370224536642,1414370224536642,tv
54,-4,1414370224537059,1414370224537059,tv
54,-1,1414370224537476,1414370224537476,tv
54,4,1414370224537892,1414370224537892,tv
54,0,1414370224538309,1414370224538309,tv
54,-3,1414370224538726,1414370224538726,tv
54,0,1414370224539143,1414370224539143,tv
54,8,1414370224539560,1414370224539560,tv
54,-4,1414370224539976,1414370224539976,tv
54,-1,1414370224540393,1414370224540393,tv
54,-4,1414370224540810,1414370224540810,tv
54,1,1414370224541226,1414370224541226,tv
54,0,1414370224541643,1414370224541643,tv
54,1,1414370224542060,1414370224542060,tv
54,-1,1414370224542477,1414370224542477,tv
54,0,1414370224542894,1414370224542894,tv
54,-7,1414370224543310,1414370224543310,tv
54,0,1414370224543727,1414370224543727,tv
54,1,1414370224544144,1414370224544144,tv
54,0,1414370224544560,1414370224544560,tv
54,-1,1414370224544977,1414370224544977,tv
54,3,1414370224545394,1414370224545394,tv
54,4,1414370224545811,1414370224545811,tv
54,2,1414370224546228,1414370224546228,tv
54,4,1414370224546644,1414370224546644,tv
54,3,1414370224547061,1414370224547061,tv
54,2,1414370224547478,1414370224547478,tv
54,1,1414370224547894,1414370224547894,tv
54,1,1414370224548311,1414370224548311,tv
54,-3,1414370224548728,1414370224548728,tv
54,1,1414370224549145,1414370224549145,tv
54,-4,1414370224549562,1414370224549562,tv
54,1,1414370224549978,1414370224549978,tv
54,4,1414370224550395,1414370224550395,tv
54,-2,1414370224550812,1414370224550812,tv
54,4,1414370224551228,1414370224551228,tv
54,9,1414370224551645,1414370224551645,tv
54,4,1414370224552062,1414370224552062,tv
54,-1,1414370224552479,1414370224552479,tv
54,-4,1414370224552896,1414370224552896,tv
54,0,1414370224553312,1414370224553312,tv
54,1,1414370224553729,1414370224553729,tv
54,4,1414370224554146,1414370224554146,tv
54,2,1414370224554562,1414370224554562,tv
54,7,1414370224554979,1414370224554979,tv
54,1,1414370224555396,1414370224555396,tv
54,0,1414370224555813,1414370224555813,tv
54,3,1414370224556230,1414370224556230,tv
54,5,1414370224556646,1414370224556646,tv
54,2,1414370224557063,1414370224557063,tv
54,9,1414370224557480,1414370224557480,tv
54,-2,1414370224557896,1414370224557896,tv
54,5,1414370224558313,1414370224558313,tv
54,2,1414370224558730,1414370224558730,tv
54,-2,1414370224559147,1414370224559147,tv
54,-4,1414370224559564,1414370224559564,tv
54,-4,1414370224559980,1414370224559980,tv
54,-4,1414370224560397,1414370224560397,tv
54,3,1414370224560814,1414370224560814,tv
54,0,1414370224561230,1414370224561230,tv
54,0,1414370224561647,1414370224561647,tv
54,-4,1414370224562064,1414370224562064,tv
54,7,1414370224562481,1414370224562481,tv
54,0,1414370224562898,1414370224562898,tv
54,1,1414370224563314,1414370224563314,tv
54,3,1414370224563731,1414370224563731,tv
54,1,1414370224564148,1414370224564148,tv
54,-3,1414370224564564,1414370224564564,tv
54,-3,1414370224564981,1414370224564981,tv
54,1,1414370224565398,1414370224565398,tv
54,-4,1414370224565815,1414370224565815,tv
54,-4,1414370224566232,1414370224566232,tv
54,-4,1414370224566648,1414370224566648,tv
54,3,1414370224567065,1414370224567065,tv
54,0,1414370224567482,1414370224567482,tv
54,-1,1414370224567898,1414370224567898,tv
54,4,1414370224568315,1414370224568315,tv
54,3,1414370224568732,1414370224568732,tv
54,-4,1414370224569149,1414370224569149,tv
54,-4,1414370224569566,1414370224569566,tv
54,-3,1414370224569982,1414370224569982,tv
54,-4,1414370224570399,1414370224570399,tv
54,0,1414370224570816,1414370224570816,tv
54,1,1414370224571232,1414370224571232,tv
54,-4,1414370224571649,1414370224571649,tv
54,-6,1414370224572066,1414370224572066,tv
54,-2,1414370224572483,1414370224572483,tv
54,0,1414370224572900,1414370224572900,tv
54,6,1414370224573316,1414370224573316,tv
54,5,1414370224573733,1414370224573733,tv
54,-5,1414370224574150,1414370224574150,tv
54,-1,1414370224574566,1414370224574566,tv
54,2,1414370224574983,1414370224574983,tv
54,-7,1414370224575400,1414370224575400,tv
54,-3,1414370224575817,1414370224575817,tv
54,-4,1414370224576234,1414370224576234,tv
54,-2,1414370224576650,1414370224576650,tv
54,-4,1414370224577067,1414370224577067,tv
54,3,1414370224577484,1414370224577484,tv
54,0,1414370224577900,1414370224577900,tv
54,-1,1414370224578317,1414370224578317,tv
54,-2,1414370224578734,1414370224578734,tv
54,-4,1414370224579151,1414370224579151,tv
54,0,1414370224579568,1414370224579568,tv
54,2,1414370224579984,1414370224579984,tv
54,4,1414370224580401,1414370224580401,tv
54,-4,1414370224580818,1414370224580818,tv
54,5,1414370224581234,1414370224581234,tv
54,2,1414370224581651,1414370224581651,tv
54,0,1414370224582068,1414370224582068,tv
54,4,1414370224582485,1414370224582485,tv
54,0,1414370224582902,1414370224582902,tv
54,1,1414370224583318,1414370224583318,tv
54,0,1414370224583735,1414370224583735,tv
54,5,1414370224584152,1414370224584152,tv
54,2,1414370224584568,1414370224584568,tv
54,1,1414370224584985,1414370224584985,tv
54,4,1414370224585402,1414370224585402,tv
54,9,1414370224585819,1414370224585819,tv
54,5,1414370224586236,1414370224586236,tv
54,4,1414370224586652,1414370224586652,tv
54,4,1414370224587069,1414370224587069,tv
54,-4,1414370224587486,1414370224587486,tv
54,-4,1414370224587902,1414370224587902,tv
54,4,1414370224588319,1414370224588319,tv
54,-4,1414370224588736,1414370224588736,tv
54,4,1414370224589153,1414370224589153,tv
54,5,1414370224589570,1414370224589570,tv
54,9,1414370224589986,1414370224589986,tv
54,-2,1414370224590403,1414370224590403,tv
54,0,1414370224590820,1414370224590820,tv
54,0,1414370224591236,1414370224591236,tv
54,-2,1414370224591653,1414370224591653,tv
54,-4,1414370224592070,1414370224592070,tv
54,-4,1414370224592487,1414370224592487,tv
54,0,1414370224592904,1414370224592904,tv
54,-4,1414370224593320,1414370224593320,tv
54,-4,1414370224593737,1414370224593737,tv
54,0,1414370224594154,1414370224594154,tv
54,-4,1414370224594570,1414370224594570,tv
54,2,1414370224594987,1414370224594987,tv
54,4,1414370224595404,1414370224595404,tv
54,-1,1414370224595821,1414370224595821,tv
54,5,1414370224596238,1414370224596238,tv
54,2,1414370224596654,1414370224596654,tv
54,0,1414370224597071,1414370224597071,tv
